dice,iou,accuracy,hd95,sensitivity,precision,model,image,tumour_type
0.8193013319929631,0.6939123031077054,0.9972572326660156,16.132230751572223,0.9742976688583384,0.7068516912402428,proposed_narrow,brisc2025_test_00503_me_sa_t1.jpg,meningioma
0.934981684981685,0.8779019776440241,0.9994583129882812,2.0,0.926497277676951,0.94362292051756,proposed_narrow,brisc2025_test_00831_pi_co_t1.jpg,pituitary
0.9579399141630901,0.9192751235584844,0.9990653991699219,2.23606797749979,0.9390777515987883,0.9775753328661527,proposed_narrow,brisc2025_test_00906_pi_co_t1.jpg,pituitary
0.954369682907966,0.9127218934911243,0.9975242614746094,4.33252382324678,0.9207705874372542,0.9905137186223001,proposed_narrow,brisc2025_test_00103_gl_co_t1.jpg,glioma
0.8732561590976551,0.7750263435194942,0.9967422485351562,10.45680766417846,0.9196623944982807,0.8313082791749081,proposed_narrow,brisc2025_test_00325_me_ax_t1.jpg,meningioma
0.9458473215588965,0.8972583771808363,0.9985847473144531,4.0,0.958863569103285,0.9331797235023042,proposed_narrow,brisc2025_test_00358_me_ax_t1.jpg,meningioma
0.9404990403071017,0.8876811594202898,0.9984626770019531,9.027692569068709,0.9128690169102894,0.9698538367844093,proposed_narrow,brisc2025_test_00089_gl_co_t1.jpg,glioma
0.9593406593406594,0.9218585005279831,0.9991531372070312,2.0,0.967849223946785,0.9509803921568627,proposed_narrow,brisc2025_test_00898_pi_co_t1.jpg,pituitary
0.9346036444362223,0.8772356311859698,0.9973030090332031,11.613747399471425,0.909942363112392,0.9606389047347405,proposed_narrow,brisc2025_test_00442_me_co_t1.jpg,meningioma
0.9748433643440289,0.9509213816094083,0.9979782104492188,3.0,0.9709720121028744,0.9787457110179184,proposed_narrow,brisc2025_test_00283_me_ax_t1.jpg,meningioma
0.9475189234650967,0.9002716957008151,0.99761962890625,6.0,0.9539373412362405,0.9411862990810359,proposed_narrow,brisc2025_test_00828_pi_co_t1.jpg,pituitary
0.9527261266939805,0.9097201324104724,0.997711181640625,9.97989898732233,0.9290104486785494,0.9776843467011643,proposed_narrow,brisc2025_test_00894_pi_co_t1.jpg,pituitary
0.9342417061611374,0.8765981100611451,0.9991531372070312,2.8284271247461903,0.9136732329084588,0.9557575757575758,proposed_narrow,brisc2025_test_00808_pi_ax_t1.jpg,pituitary
0.965195670274771,0.9327325394271001,0.9992027282714844,2.8284271247461903,0.9653564290473018,0.965034965034965,proposed_narrow,brisc2025_test_00226_gl_sa_t1.jpg,glioma
0.9406635989343667,0.8879743941472337,0.9962615966796875,8.0,0.9210339103628171,0.9611482306359812,proposed_narrow,brisc2025_test_00209_gl_sa_t1.jpg,glioma
0.9319727891156463,0.8726114649681529,0.9990081787109375,4.123105625617661,0.9653116531165311,0.9008598887202832,proposed_narrow,brisc2025_test_00792_pi_ax_t1.jpg,pituitary
0.9144584741241331,0.8423984272608126,0.9981651306152344,8.535195389655687,0.8927083333333333,0.937294932555596,proposed_narrow,brisc2025_test_00550_me_sa_t1.jpg,meningioma
0.7197988200019344,0.5622544575400423,0.9889488220214844,26.076809620810597,0.7538492706645057,0.688691467703128,proposed_narrow,brisc2025_test_00178_gl_sa_t1.jpg,glioma
0.9381767376877401,0.8835526315789474,0.9986495971679688,4.0,0.9160982264665757,0.9613457408732999,proposed_narrow,brisc2025_test_00337_me_ax_t1.jpg,meningioma
0.8763163328515383,0.7798603454612275,0.9977149963378906,9.848857801796104,0.9796860572483841,0.7926783713111692,proposed_narrow,brisc2025_test_00437_me_co_t1.jpg,meningioma
0.9599120651752231,0.9229143354469725,0.9976348876953125,4.47213595499958,0.9365379762805955,0.9844827586206897,proposed_narrow,brisc2025_test_00395_me_co_t1.jpg,meningioma
0.8863798189400874,0.7959444647424188,0.9957389831542969,15.0,0.8372405841660261,0.941646855413875,proposed_narrow,brisc2025_test_00205_gl_sa_t1.jpg,glioma
0.9574947155592317,0.9184555031515846,0.9929428100585938,7.176093866162352,0.9384345163033687,0.9773452157598499,proposed_narrow,brisc2025_test_00073_gl_ax_t1.jpg,glioma
0.8697653014265991,0.7695439739413681,0.9989204406738281,7.053300858899107,0.9292035398230089,0.8174740484429066,proposed_narrow,brisc2025_test_00994_pi_sa_t1.jpg,pituitary
0.9105211406096362,0.8357400722021661,0.9979171752929688,4.47213595499958,0.8858418367346939,0.9366149696561025,proposed_narrow,brisc2025_test_00972_pi_sa_t1.jpg,pituitary
0.9069456812110418,0.8297352342158859,0.9968109130859375,11.313708498984761,0.919431279620853,0.8947946408961125,proposed_narrow,brisc2025_test_00809_pi_ax_t1.jpg,pituitary
0.6224489795918368,0.45185185185185184,0.9974594116210938,19.500856168340984,0.8446153846153847,0.49281867145421904,proposed_narrow,brisc2025_test_00146_gl_co_t1.jpg,glioma
0.962709544988026,0.9281002638522428,0.9991683959960938,2.23606797749979,0.9791231732776617,0.9468371467025573,proposed_narrow,brisc2025_test_00476_me_co_t1.jpg,meningioma
0.9247159090909091,0.8599735799207398,0.9991912841796875,2.8284271247461903,0.9475982532751092,0.9029126213592233,proposed_narrow,brisc2025_test_00433_me_co_t1.jpg,meningioma
0.6115672651809076,0.44047309591889783,0.9835777282714844,49.040799340956916,0.44929073313005435,0.9573446327683616,proposed_narrow,brisc2025_test_00156_gl_co_t1.jpg,glioma
0.9376971608832808,0.882702301410542,0.9981918334960938,3.0,0.9409126879451332,0.9345035368090123,proposed_narrow,brisc2025_test_00998_pi_sa_t1.jpg,pituitary
0.9757505773672055,0.9526493799323562,0.9991989135742188,2.0,0.9807335190343547,0.9708180147058824,proposed_narrow,brisc2025_test_00514_me_sa_t1.jpg,meningioma
0.7846910231414767,0.645672037385785,0.980621337890625,30.691937135338122,0.774385143048352,0.795274914089347,proposed_narrow,brisc2025_test_00158_gl_co_t1.jpg,glioma
0.9452569995821145,0.8961965134706814,0.9985008239746094,10.63014581273465,0.9546989307822172,0.936,proposed_narrow,brisc2025_test_00891_pi_co_t1.jpg,pituitary
0.9262571470458877,0.8626433642818132,0.9980812072753906,10.737327303733155,0.8819095477386935,0.9753010188329732,proposed_narrow,brisc2025_test_00735_pi_ax_t1.jpg,pituitary
0.9317374720505064,0.8721989657719773,0.9980201721191406,9.0,0.8942186316586721,0.9725425590334981,proposed_narrow,brisc2025_test_00436_me_co_t1.jpg,meningioma
0.962312734082397,0.9273629596210241,0.9987716674804688,3.1622776601683795,0.9877462758289284,0.9381560931081698,proposed_narrow,brisc2025_test_00430_me_co_t1.jpg,meningioma
0.9292112106327651,0.8677819751753912,0.9981307983398438,7.8292247083159925,0.9300173510699826,0.9284064665127021,proposed_narrow,brisc2025_test_00429_me_co_t1.jpg,meningioma
0.9547560374568753,0.9134288947566956,0.9982490539550781,3.1622776601683795,0.960531535105117,0.9490495786792084,proposed_narrow,brisc2025_test_00006_gl_ax_t1.jpg,glioma
0.884030574504808,0.7921637943732508,0.9946174621582031,15.27740484206319,0.9962949240459429,0.7945043581031171,proposed_narrow,brisc2025_test_00543_me_sa_t1.jpg,meningioma
0.9837019252966435,0.9679265854988188,0.9986534118652344,2.0,0.9820243362831859,0.9853852557580243,proposed_narrow,brisc2025_test_00342_me_ax_t1.jpg,meningioma
0.9316420014094433,0.8720316622691293,0.9992599487304688,3.1217082451262845,0.9656683710737765,0.899931926480599,proposed_narrow,brisc2025_test_00818_pi_ax_t1.jpg,pituitary
0.7858492186158338,0.6472418670438472,0.9952430725097656,21.213203435596427,0.9251920744035584,0.6829850746268656,proposed_narrow,brisc2025_test_00784_pi_ax_t1.jpg,pituitary
0.9615384615384616,0.9259259259259259,0.9989166259765625,2.8284271247461903,0.9459099387156941,0.977692095841366,proposed_narrow,brisc2025_test_00328_me_ax_t1.jpg,meningioma
0.5188640132669984,0.3503149055283415,0.9822921752929688,46.00045894206687,0.35169312912744133,0.98893717898064,proposed_narrow,brisc2025_test_00160_gl_co_t1.jpg,glioma
0.9587861831486065,0.9208350558081853,0.9970779418945312,5.0,0.9608540925266904,0.9567271555889617,proposed_narrow,brisc2025_test_00359_me_ax_t1.jpg,meningioma
